"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00139621","Support Team","","Igor Gubernat","Bazaarvoice US","HTC - Please Update Translations for NL Site","","Text Change","","8/29/2012","C4","Closed","","2.000","3.750"
"00139461","Support Team","","Igor Gubernat","Yves Rocher","FR - nouvelle implémentation BV","","Minor UI Change","","7/19/2012","C5","Closed","1.00","0.500","1.500"
"00139460","Support Team","","Igor Gubernat","Yves Rocher","ES - impléméntation nouvelle API","","Minor UI Change","","7/17/2012","C5","Closed","1.00","0.250","1.250"
"00139462","Support Team","","Igor Gubernat","Yves Rocher","RU - nouvelle implémentation BV","","Minor UI Change","","7/20/2012","C5","Closed","","0.500","1.500"
"00139368","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","travelocity: ui migration 5.0-5.6","","","","7/5/2012","C4","Closed","","0.250","4.750"
"00139039","Support Team","","Igor Gubernat","Elizabeth Arden, Inc.","Elizabeth Arden: Product Deactivation","","Feature Request/ Disable (No-Design)","","8/6/2012","","AutoClosed - Resolved","","0.250","1.750"
"00139029","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","Garnethill: Migrate UI version to 5.6","","","","7/2/2012","C4","Closed","","0.500","3.250"
"00138796","Support Team","","Igor Gubernat","CDW","Enable Additional Fields","","Feature Request/ Disable (No-Design)","","8/14/2012","","Closed","","2.000","2.750"
"00138642","Support Team","","Igor Gubernat","Canadian Tire Corporation, Limited","Auto Reviews - ""Add a Review"" page","","Minor UI Change","","7/16/2012","C1","Closed","","0.250","1.500"
"00138549","Support Team","","Igor Gubernat","Under Armour, Inc.","Question Approved email","","Social Alerts","","8/10/2012","C4","Closed","","0.500","2.000"
"00138118","Support Team","","Igor Gubernat","Tripp-Lite","Change image","","Minor UI Change","","7/19/2012","","AutoClosed - No Client Response","","0.250","1.500"
"00137884","Support Team","","Igor Gubernat","Canadian Tire Corporation, Limited","Mark's Work Wearhouse (Canadian Tire is their Parent Company) Needs Prod Families Enabled in Their Workbench","","Feature Request/ Disable (No-Design)","","9/19/2012","C1","AutoClosed - Resolved","","0.500","1.750"
"00137874","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","Walmart: migrate to 5.6","","","","6/28/2012","C4","Closed","","0.750","3.500"
"00137871","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","jcpenney: ui migration 4.9 - 5.6","5.9.2","","","6/25/2012","C4","Closed","","0.000","3.000"
"00137823","Support Team","","Igor Gubernat","Adobe","Adobe A&A Termination","","Feature Request/ Disable (No-Design)","","7/5/2012","C1","Closed","","0.250","1.750"
"00137808","Support Team","","Igor Gubernat","Adobe","Featured Badge for Adobe","","Feature Request/ Disable (No-Design)","","9/27/2012","C1","Closed","","1.250","2.500"
"00137562","Support Team","","Igor Gubernat","Calendars.com","DBS Product Review Problems","","Feed Edit","","6/25/2012","C1","Closed","","1.500","3.000"
"00137526","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","nordstrom: ui migration 4.8 - 5.6","5.9.1","","","6/22/2012","C4","Closed","","0.000","4.250"
"00137523","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","dune: sci - reporting","5.9.1","","","6/19/2012","C4","Closed","","0.000","2.000"
"00137163","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Sci for Intuit App Center - reporting","5.9.1","","","6/15/2012","C4","Closed","","0.250","2.000"
"00137160","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","salomon-fr: migrate ui version 4.7 -> 5.6","","","","6/15/2012","C4","Closed","","0.000","4.000"
"00137005","Support Team","","Igor Gubernat","Armstrong World Industries","Removal of Social Icons","","Minor UI Change","","6/28/2012","","Closed","","0.750","1.250"
"00136943","Support Team","","Igor Gubernat","Total Hockey","Changes to a few areas","","Minor UI Change","","7/9/2012","C1","Closed","","0.750","1.250"
"00136927","Support Team","","Igor Gubernat","Vintage Tub and Bath","BazaarVoice SEO flaw","","Minor UI Change","","7/12/2012","C1","Closed","","1.750","1.750"
"00136914","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","SCI for Chico's brands - reporting","","","","6/13/2012","C4","Closed","","0.000","1.500"
"00136912","Support Team","","Igor Gubernat","See's Candy Shops Inc","Remove FB Apps and Stories for See's Candy","","Feature Request/ Disable (No-Design)","","6/28/2012","C4","Closed","","0.250","1.500"
"00136870","Support Team","","Igor Gubernat","Seagate Technology LLC","Seagate.com.com","","Minor UI Change","","6/28/2012","C1","Closed","","0.500","0.500"
"00136869","Support Team","","Igor Gubernat","Hitachi Global Storage Technologies","Remove contest checkbox on submission form","","Minor UI Change","","6/18/2012","","Closed","","0.500","1.500"
"00136813","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Hema Google SCI - reporting","5.8.2","","","6/12/2012","C4","Closed","","0.000","3.250"
"00136616","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaarvoice US","gillette: SCI tracker migration","","","","6/18/2012","C4","Closed","","0.000","2.000"
"00136467","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaarvoice US","naturalizer: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","1.000"
"00136335","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaarvoice US","jcpenney: SCI tracker migration","","","","6/13/2012","C4","Closed","","0.000","1.000"
"00136319","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaarvoice US","icebreaker: SCI tracker migration","","","","7/2/2012","C4","Closed","","0.000","1.000"
"00136318","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaarvoice US","salomon-fr: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","1.000"
"00136317","Strategic  Integration","Social Commerce Upgrade","Igor Gubernat","Bazaarvoice US","nordstrom, nordstrom2: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","1.500"
"00136279","Support Team","","Igor Gubernat","Yves Rocher","Préparation de changement d'API","","Minor UI Change","","7/10/2012","C5","Closed","","1.250","4.000"
"00136006","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","DR Power: SCI implementation - reporting","5.8.1","","","6/11/2012","C4","Closed","","0.000","4.000"
"00135769","Support Team","","Igor Gubernat","Academy","Customer Email in Workbench via PIE","","Minor UI Change","","7/30/2012","C4","Closed","","1.500","1.750"
"00135761","Support Team","","Igor Gubernat","Academy","Turn on Review Approved Social Alerts","","Social Alerts","","10/26/2012","C4","In Progress","","1.000","3.750"
"00135759","Support Team","","Igor Gubernat","Academy","Increase Limit for Product Recommendations","","Minor UI Change","","7/3/2012","C4","Closed","","0.500","0.750"
"00135708","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Gresvig: Issues found during testing BVC-123007","5.7.1","","","5/31/2012","C4","Closed","","0.000","1.750"
"00135700","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Rockport: Issues found during testing BVC-122521","5.7.1","","","5/31/2012","C4","Closed","","0.000","1.750"
"00135595","Support Team","","Igor Gubernat","Frontline GmbH","Bewertung der Größe wird nicht übergeben","","Minor UI Change","","7/3/2012","","Closed","","1.000","2.500"
"00135481","Support Team","","Igor Gubernat","Cabela's Incorporated","Emails are wrong","5.7.2","Social Alerts","5.7.2","7/3/2012","C4","Closed","","0.500","0.750"
"00135478","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Adams Golf: Issues found during testing BVC-122170","5.7.1","","","5/31/2012","C4","Closed","","0.000","2.500"
"00135425","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","SSSI_Syndication","5.7.1","","","11/6/2012","C4","New","","0.000","149.000"
"00135110","Support Team","","Igor Gubernat","Nike","Analytics Hooks for Product Review","","SCI","","7/3/2012","C4","AutoClosed - Resolved","","0.500","0.500"
"00133892","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","fidelity: migrate ui version 4.9 -> 5.1","","","","5/29/2012","C4","Closed","","0.000","1.000"
"00133600","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","fidelity: sci reporting","5.6.0","","","5/11/2012","C4","Closed","","0.000","2.500"
"00133599","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","BVC-121616 - LGElectronics-en: Migrate UI version to 5.1.x","5.6.0","","","5/8/2012","C4","Closed","","0.000","7.500"
"00133239","Support Team","","Igor Gubernat","My Supermarket Ltd","Review Request Module","5.8.1","Feature Request/ Disable (No-Design)","5.8.1","7/24/2012","","Closed","2.00","2.500","5.750"
"00132849","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","emmabridgewater-en: migrate ui version 4.7 -> 5.3","5.5.2","","","5/3/2012","C4","Closed","","0.000","4.000"
"00132800","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","MySupermarket: UI migration to 5.3","5.6.0","","","5/4/2012","C4","Closed","","0.000","2.000"
"00132743","Support Team","","Igor Gubernat","bol.com","Tooltips","5.6.1","Minor UI Change","5.6.1","7/3/2012","C5","AutoClosed - Resolved","1.50","2.000","7.500"
"00132747","Support Team","","Igor Gubernat","bol.com","Tooltip texts","5.6.1","Minor UI Change","5.6.1","7/3/2012","C5","AutoClosed - Resolved","1.50","0.750","3.000"
"00132739","Support Team","","Igor Gubernat","My Supermarket Ltd","Add Pinterest","5.6.1","Feature Request/ Disable (No-Design)","5.6.1","7/3/2012","","Closed","1.50","1.000","0.750"
"00132625","Support Team","","Igor Gubernat","ProAdvisor (Intuit)","QuickBooks ProAdvisor Program Submission Form","5.6.1","Text Change","5.6.1","7/3/2012","C1","Closed","","0.750","0.000"
"00132570","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Icebreaker: TS issues","5.5.1","","","4/26/2012","C4","Closed","1.50","0.000","1.500"
"00132485","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","sherwinwilliams: migrate ui version 4.7 -> 5.3","5.5.1","","","4/26/2012","C4","Closed","6.00","0.000","6.000"
"00132484","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","famousfootwear: migrate ui version 5.0 -> 5.3","","","","4/24/2012","C4","Closed","3.00","1.000","3.000"
"00132478","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","canadiantire: TS issues","5.5.1","","","4/23/2012","C4","Closed","1.00","0.000","0.750"
"00132464","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Wickes: Issues found during testing BVC-119758","5.5.1","","","4/23/2012","C4","Closed","1.25","0.000","1.250"
"00132079","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Bodyshop-usa (R&R): Issues found during testing BVC-119508","5.5.1","","","4/26/2012","C4","Closed","1.50","0.000","1.500"
"00132078","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","lowes: ui migration 4.8 -> 5.3","5.5.0","","","4/20/2012","C4","Closed","4.00","0.000","4.750"
"00132000","Strategic  Integration","Other","Igor Gubernat","The Sherwin-Williams Company","Sherwin-Williams: Smart SEO","5.6.1","","","5/16/2012","C4","Closed","","1.750","0.500"
"00131909","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","LondonDrugs: Migrate UI version to 5.3","5.4.2","","","4/13/2012","C4","Closed","4.00","0.000","4.000"
"00131887","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","bluefly: Migrate UI version 4.7 -> 5.3","5.5.1","","","4/27/2012","C4","Closed","0.00","0.500","4.250"
"00131797","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","tektronix: update sender e-mail address","5.4.1","","","4/12/2012","C4","Closed","1.00","0.000","0.750"
"00131621","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","CCHGroup: Issues found during testing BVC-119794","5.4.1","","","4/12/2012","C4","Closed","1.00","0.000","1.000"
"00131619","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","amexmytrueearnings: migrate ui version 4.8 -> 5.3","5.5.0","","","4/17/2012","C4","Closed","3.00","0.000","3.000"
"00131618","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Always Autotag implementation request - reporting","5.4.1","","","4/11/2012","C4","Closed","2.00","0.000","2.000"
"00131623","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","chargriller: TS issues","5.4.1","","","4/12/2012","C4","Closed","1.00","0.000","1.250"
"00131617","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Eukanuba Autotag implementation request - reporting","5.4.1","","","4/12/2012","C4","Closed","2.00","0.000","2.000"
"00131616","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Otto: issues found during testing BVC-119668","5.4.1","","","4/11/2012","C4","Closed","1.50","0.000","1.500"
"00131122","Support Team","","Igor Gubernat","Dow Chemical Company","Dow: Please swap out the BrandAnswers badge for Lowes","5.6.1","Minor UI Change","5.6.1","7/3/2012","","Closed","1.00","2.750","1.000"
"00131103","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","AMEXMyTrueEarnings: Button 'Submit' isn't displayed on Report as inappropriate pop-up","5.4.0","","","4/9/2012","C4","Closed","1.00","0.000","1.000"
"00131064","Support Team","","Igor Gubernat","Bazaarvoice US","ubank: SCI implementation for reporting","5.4.0","SCI","5.4.0","7/3/2012","C4","Closed","","0.000","2.000"
"00131063","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","undergear: migrate ui version 4.7 -> 5.3","5.4.0","","","4/6/2012","C4","Closed","4.00","0.000","4.000"
"00131061","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","naturalizer: migrate ui version 5.0 -> 5.3","5.4.0","","","4/5/2012","C4","Closed","4.00","0.000","4.000"
"00131042","Support Team","","Igor Gubernat","RioGrande.com","Read your Comment Link Invalid","5.9.1","Social Alerts","5.4.1","7/3/2012","","AutoClosed - No Client Response","1.00","1.250","1.250"
"00130892","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","shoes: migrate ui version 4.9 -> 5.3","5.3.2","","","4/2/2012","C4","Closed","3.00","0.000","4.000"
"00130856","Support Team","","Igor Gubernat","Bazaarvoice US","Saba/Sportscraft: migrate to 5.3","5.5.1","Invalid","5.5.1","7/3/2012","C4","Closed","","0.000","6.000"
"00130516","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Dotti-au: Found while testing BVC-118577","5.4.0","","","4/9/2012","C4","Closed","1.00","0.000","0.750"
"00130514","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","avery: migrate ui version 4.7 -> 5.3","5.3.1","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00130512","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","hiddenvalley: migrate ui version 4.7 -> 5.1","5.3.1","","","3/30/2012","C4","Closed","2.00","0.000","2.250"
"00130468","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","leejeans: Found while testing BVC-118594","5.4.0","","","4/23/2012","C4","Closed","1.00","0.000","1.000"
"00130470","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","teachco: migrate ui version 4.7 -> 5.1","5.3.1","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00129864","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Stives (R&R): TS issues","5.3.1","","","3/30/2012","C4","Closed","1.00","0.000","1.250"
"00129853","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","Teachco (R&R): TS issues","5.3.0","","","3/30/2012","C4","Closed","1.25","0.000","1.250"
"00129838","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","petsmart: migrate ui version 4.7 -> 5.1","5.3.0","","","3/30/2012","C4","Closed","3.75","0.000","3.750"
"00129750","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","directbuy - found while testing BVC-115072","5.3.1","","","3/27/2012","C4","Closed","0.75","0.000","0.750"
"00129748","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","smythstoys - ui migration 4.9 - 5.1","5.3.0","","","3/20/2012","C4","Closed","3.25","0.000","3.250"
"00129745","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","directbuy - migrate ui version 4.8 -> 5.1","5.3.1","","","3/27/2012","C4","Closed","4.00","0.000","4.000"
"00129743","Strategic  Integration","UI Migration","Igor Gubernat","Bazaarvoice US","americanmuscle: migrate ui version 4.7 -> 5.1","5.3.0","","","3/30/2012","C4","Closed","4.00","0.000","4.000"
"00129606","Strategic  Integration","Other","Igor Gubernat","Bazaarvoice US","SelectComfort (PRR): Found while testing BVC-112586","5.2.2","","","3/16/2012","C4","Closed","1.00","0.000","1.000"
